time,sim_hour,clamped_hour,is_drain_period,active_vehicles,min_expected_remaining,total_queue,departed_this_step,arrived_this_step,departed_this_hour,arrivals_bucketed_to_this_departure_hour,throughput_bucketed_to_this_departure_hour,vehicles_still_tracked
28020.0,7,7,False,71,136,33,8,1,3728,3657,3657,71
28080.0,7,7,False,58,123,26,8,0,3808,3750,3750,58
28140.0,7,7,False,43,108,10,0,1,3864,3821,3821,43
28200.0,7,7,False,51,116,31,0,0,3944,3893,3893,51
28260.0,7,7,False,44,109,10,0,2,4016,3972,3972,44
28320.0,7,7,False,53,118,8,0,1,4104,4051,4051,53
28380.0,7,7,False,57,122,18,0,1,4184,4127,4127,57
28440.0,7,7,False,49,114,24,0,1,4264,4215,4215,49
28500.0,7,7,False,43,108,18,0,0,4336,4293,4293,43
28560.0,7,7,False,58,115,12,0,0,4416,4358,4358,58
28620.0,7,7,False,50,107,13,0,0,4504,4454,4454,50
28680.0,7,7,False,62,119,17,0,0,4584,4522,4522,62
28740.0,7,7,False,63,112,10,0,0,4656,4593,4593,63
28800.0,8,8,False,61,62,10,0,0,0,0,0,61
28860.0,8,8,False,104,177,22,0,3,136,35,35,104
28920.0,8,8,False,74,147,22,0,3,216,142,142,74
28980.0,8,8,False,64,137,12,0,2,296,232,232,64
29040.0,8,8,False,66,139,15,8,2,384,318,318,66
29100.0,8,8,False,64,137,28,0,1,472,408,408,64
29160.0,8,8,False,73,146,27,8,1,560,487,487,73
29220.0,8,8,False,84,157,19,0,3,656,572,572,84
29280.0,8,8,False,64,137,33,0,2,736,672,672,64
29340.0,8,8,False,72,145,26,0,0,824,752,752,72
29400.0,8,8,False,73,146,16,0,0,912,839,839,73
29460.0,8,8,False,47,120,28,0,2,976,929,929,47
29520.0,8,8,False,70,143,32,0,1,1080,1010,1010,70
29580.0,8,8,False,69,142,28,0,2,1168,1099,1099,69
29640.0,8,8,False,64,137,18,4,0,1264,1200,1200,64
29700.0,8,8,False,65,138,28,0,2,1344,1279,1279,65
29760.0,8,8,False,62,135,10,8,1,1424,1362,1362,62
29820.0,8,8,False,61,134,25,0,1,1504,1443,1443,61
29880.0,8,8,False,76,149,28,0,1,1608,1532,1532,76
29940.0,8,8,False,60,133,21,0,1,1680,1620,1620,60
30000.0,8,8,False,54,127,17,0,3,1768,1714,1714,54
30060.0,8,8,False,80,153,7,0,2,1872,1792,1792,80
30120.0,8,8,False,63,136,16,0,0,1944,1881,1881,63
30180.0,8,8,False,66,139,14,8,2,2032,1966,1966,66
30240.0,8,8,False,80,153,22,0,0,2128,2048,2048,80
30300.0,8,8,False,66,139,11,0,3,2208,2142,2142,66
30360.0,8,8,False,60,133,17,0,1,2296,2236,2236,60
30420.0,8,8,False,62,143,8,8,0,2376,2314,2314,62
30480.0,8,8,False,63,136,18,0,1,2464,2401,2401,63
30540.0,8,8,False,75,148,20,0,0,2560,2485,2485,75
30600.0,8,8,False,85,158,33,0,2,2656,2571,2571,85
30660.0,8,8,False,73,146,39,0,2,2744,2671,2671,73
30720.0,8,8,False,54,127,14,0,1,2816,2762,2762,54
30780.0,8,8,False,58,131,11,0,2,2896,2838,2838,58
30840.0,8,8,False,71,144,14,0,2,3000,2929,2929,71
30900.0,8,8,False,60,133,34,0,0,3080,3020,3020,60
30960.0,8,8,False,76,149,37,0,2,3176,3100,3100,76
31020.0,8,8,False,75,148,16,0,1,3264,3189,3189,75
31080.0,8,8,False,64,137,14,0,0,3336,3272,3272,64
31140.0,8,8,False,59,132,15,0,3,3424,3365,3365,59
31200.0,8,8,False,60,133,12,8,1,3512,3452,3452,60
31260.0,8,8,False,66,139,5,0,1,3600,3534,3534,66
31320.0,8,8,False,94,167,22,8,1,3712,3618,3618,94
31380.0,8,8,False,68,141,12,0,1,3776,3708,3708,68
31440.0,8,8,False,63,136,9,0,0,3864,3801,3801,63
31500.0,8,8,False,61,134,9,0,0,3944,3883,3883,61
31560.0,8,8,False,52,125,23,0,3,4024,3972,3972,52
31620.0,8,8,False,71,144,21,16,3,4128,4057,4057,71
31680.0,8,8,False,86,159,26,0,2,4224,4138,4138,86
31740.0,8,8,False,57,130,17,0,4,4296,4239,4239,57
31800.0,8,8,False,67,140,15,0,0,4384,4317,4317,67
31860.0,8,8,False,56,129,11,0,2,4464,4408,4408,56
31920.0,8,8,False,60,133,13,0,1,4552,4492,4492,60
31980.0,8,8,False,58,131,10,8,2,4632,4574,4574,58
32040.0,8,8,False,77,150,8,3,1,4736,4659,4659,77
32100.0,8,8,False,64,137,16,0,1,4824,4760,4760,64
32160.0,8,8,False,67,140,14,0,0,4912,4845,4845,67
32220.0,8,8,False,60,125,20,8,3,4992,4932,4932,60
32280.0,8,8,False,74,139,25,0,5,5080,5006,5006,74
32340.0,8,8,False,59,116,25,8,3,5160,5101,5101,59
32400.0,9,9,False,68,69,17,0,2,0,0,0,68
32460.0,9,9,False,96,169,43,0,1,128,34,34,96
32520.0,9,9,False,75,148,37,0,1,200,125,125,75
32580.0,9,9,False,101,174,54,0,3,280,179,179,101
32640.0,9,9,False,102,191,79,0,0,328,226,226,102
32700.0,9,9,False,119,236,88,0,1,388,269,269,119
32760.0,9,9,False,119,264,91,0,0,432,313,313,119
32820.0,9,9,False,142,319,113,0,1,496,354,354,142
32880.0,9,9,False,125,326,78,0,1,538,411,411,127
32940.0,9,9,False,119,322,68,1,0,610,491,491,119
33000.0,9,9,False,97,296,48,0,2,682,585,585,97
33060.0,9,9,False,95,280,32,1,2,773,678,678,95
33120.0,9,9,False,92,256,34,1,2,858,766,766,92
33180.0,9,9,False,91,251,30,6,2,950,859,859,91
33240.0,9,9,False,113,258,42,6,1,1061,948,948,113
33300.0,9,9,False,105,248,37,0,1,1143,1038,1038,105
33360.0,9,9,False,87,212,30,6,3,1225,1138,1138,87
33420.0,9,9,False,93,201,39,5,1,1322,1229,1229,93
33480.0,9,9,False,88,185,41,6,1,1405,1317,1317,88
33540.0,9,9,False,81,167,29,7,2,1488,1407,1407,81
33600.0,9,9,False,85,165,43,7,1,1590,1505,1505,85
33660.0,9,9,False,74,150,35,6,3,1666,1592,1592,74
33720.0,9,9,False,79,152,41,8,0,1749,1670,1670,79
33780.0,9,9,False,56,129,19,8,2,1813,1757,1757,56
33840.0,9,9,False,60,133,43,8,1,1901,1841,1841,60
33900.0,9,9,False,58,139,13,8,0,1981,1923,1923,58
33960.0,9,9,False,65,140,13,6,1,2067,2002,2002,65
34020.0,9,9,False,71,144,17,0,1,2149,2078,2078,71
34080.0,9,9,False,71,144,28,0,2,2237,2166,2166,71
34140.0,9,9,False,63,136,15,0,2,2309,2246,2246,63
34200.0,9,9,False,66,139,28,3,1,2389,2323,2323,66
34260.0,9,9,False,61,134,21,0,1,2453,2392,2392,61
34320.0,9,9,False,75,140,12,0,0,2541,2466,2466,75
34380.0,9,9,False,80,145,10,0,2,2637,2557,2557,80
34440.0,9,9,False,67,132,9,0,2,2709,2642,2642,67
34500.0,9,9,False,56,121,31,0,2,2781,2725,2725,56
34560.0,9,9,False,66,131,10,0,2,2861,2795,2795,66
34620.0,9,9,False,67,132,9,0,1,2941,2874,2874,67
34680.0,9,9,False,48,113,23,0,4,3005,2957,2957,48
34740.0,9,9,False,56,121,13,0,2,3085,3029,3029,56
34800.0,9,9,False,68,133,13,0,0,3173,3105,3105,68
34860.0,9,9,False,57,122,18,0,0,3253,3196,3196,57
34920.0,9,9,False,56,121,22,0,1,3325,3269,3269,56
34980.0,9,9,False,49,114,13,0,1,3405,3356,3356,49
35040.0,9,9,False,51,116,9,0,2,3477,3426,3426,51
35100.0,9,9,False,58,123,13,0,2,3557,3499,3499,58
35160.0,9,9,False,63,128,14,0,2,3637,3574,3574,63
35220.0,9,9,False,62,127,34,0,2,3725,3663,3663,62
35280.0,9,9,False,48,113,14,0,3,3797,3749,3749,48
35340.0,9,9,False,46,115,22,4,1,3873,3827,3827,46
35400.0,9,9,False,65,130,11,4,0,3957,3892,3892,65
35460.0,9,9,False,72,137,26,0,1,4045,3973,3973,72
35520.0,9,9,False,62,127,15,0,2,4117,4055,4055,62
35580.0,9,9,False,73,138,9,0,1,4205,4132,4132,73
35640.0,9,9,False,57,122,22,0,2,4277,4220,4220,57
35700.0,9,9,False,65,130,17,0,1,4357,4292,4292,65
35760.0,9,9,False,67,124,28,0,1,4437,4370,4370,67
35820.0,9,9,False,52,109,23,0,3,4501,4449,4449,52
35880.0,9,9,False,62,119,8,0,0,4581,4519,4519,62
35940.0,9,9,False,70,111,27,0,1,4669,4599,4599,70
36000.0,10,10,False,75,76,26,0,3,0,0,0,75
36060.0,10,10,False,83,156,47,0,1,112,31,31,83
36120.0,10,10,False,56,129,23,0,2,184,128,128,56
36180.0,10,10,False,55,128,5,0,1,264,209,209,55
36240.0,10,10,False,40,113,18,0,1,320,280,280,40
36300.0,10,10,False,51,124,7,0,1,400,349,349,51
36360.0,10,10,False,49,122,19,0,2,480,431,431,49
36420.0,10,10,False,61,134,7,8,4,560,499,499,61
36480.0,10,10,False,64,137,12,0,0,632,568,568,64
36540.0,10,10,False,48,121,25,0,2,704,656,656,48
36600.0,10,10,False,48,121,7,0,1,776,728,728,48
36660.0,10,10,False,48,121,29,0,1,848,800,800,48
36720.0,10,10,False,46,119,14,0,3,920,874,874,46
36780.0,10,10,False,53,126,17,0,2,1000,947,947,53
36840.0,10,10,False,66,139,14,0,2,1080,1014,1014,66
36900.0,10,10,False,65,138,28,0,2,1152,1087,1087,65
36960.0,10,10,False,54,127,10,0,0,1232,1178,1178,54
37020.0,10,10,False,46,119,8,0,1,1296,1250,1250,46
37080.0,10,10,False,57,130,26,8,1,1376,1319,1319,57
37140.0,10,10,False,50,123,13,0,2,1440,1390,1390,50
37200.0,10,10,False,53,126,14,0,3,1512,1459,1459,53
37260.0,10,10,False,71,144,27,0,0,1608,1537,1537,71
37320.0,10,10,False,57,130,14,0,5,1672,1615,1615,57
37380.0,10,10,False,33,106,20,0,2,1736,1703,1703,33
37440.0,10,10,False,53,126,15,0,1,1816,1763,1763,53
37500.0,10,10,False,62,135,24,0,0,1896,1834,1834,62
37560.0,10,10,False,51,124,17,0,1,1968,1917,1917,51
37620.0,10,10,False,49,122,6,0,1,2032,1983,1983,49
37680.0,10,10,False,67,140,25,0,2,2120,2053,2053,67
37740.0,10,10,False,61,134,30,8,4,2200,2139,2139,61
37800.0,10,10,False,52,125,13,0,2,2264,2212,2212,52
37860.0,10,10,False,55,128,23,0,0,2344,2289,2289,55
37920.0,10,10,False,59,132,17,0,1,2416,2357,2357,59
37980.0,10,10,False,42,115,13,0,3,2472,2430,2430,42
38040.0,10,10,False,59,124,5,0,2,2560,2501,2501,59
38100.0,10,10,False,72,137,29,0,1,2656,2584,2584,72
38160.0,10,10,False,66,131,18,0,3,2728,2662,2662,66
38220.0,10,10,False,50,115,9,0,2,2792,2742,2742,50
38280.0,10,10,False,55,120,14,0,1,2864,2809,2809,55
38340.0,10,10,False,63,128,18,0,0,2944,2881,2881,63
38400.0,10,10,False,54,119,24,8,1,3016,2962,2962,54
38460.0,10,10,False,56,121,11,0,1,3088,3032,3032,56
38520.0,10,10,False,76,141,31,0,0,3176,3100,3100,76
38580.0,10,10,False,51,116,18,0,1,3240,3189,3189,51
38640.0,10,10,False,56,121,34,0,0,3312,3256,3256,56
38700.0,10,10,False,55,120,20,0,2,3392,3337,3337,55
38760.0,10,10,False,57,122,17,8,4,3464,3407,3407,57
38820.0,10,10,False,58,123,25,0,2,3536,3478,3478,58
38880.0,10,10,False,51,116,17,0,2,3600,3549,3549,51
38940.0,10,10,False,82,147,18,0,1,3704,3622,3622,82
39000.0,10,10,False,61,126,19,0,2,3768,3707,3707,61
39060.0,10,10,False,63,128,11,8,0,3840,3777,3777,63
39120.0,10,10,False,54,119,9,0,1,3912,3858,3858,54
39180.0,10,10,False,53,118,12,0,2,3976,3923,3923,53
39240.0,10,10,False,70,135,18,1,2,4064,3994,3994,70
39300.0,10,10,False,57,122,20,0,0,4128,4071,4071,57
39360.0,10,10,False,61,110,19,0,2,4208,4147,4147,61
39420.0,10,10,False,65,114,10,0,5,4288,4223,4223,65
39480.0,10,10,False,53,110,24,8,0,4352,4299,4299,53
39540.0,10,10,False,52,93,4,0,0,4416,4364,4364,52
39600.0,11,11,False,38,39,17,0,3,0,0,0,38
39660.0,11,11,False,87,160,42,0,1,128,41,41,87
39720.0,11,11,False,53,126,25,0,3,200,147,147,53
39780.0,11,11,False,57,130,14,0,1,280,223,223,57
39840.0,11,11,False,52,125,26,8,3,352,300,300,52
39900.0,11,11,False,77,150,25,8,2,440,363,363,77
39960.0,11,11,False,63,136,15,8,0,512,449,449,63
40020.0,11,11,False,81,154,27,0,4,608,527,527,81
40080.0,11,11,False,57,130,18,0,2,672,615,615,57
40140.0,11,11,False,62,135,24,0,1,752,690,690,62
40200.0,11,11,False,61,134,16,0,0,832,771,771,61
40260.0,11,11,False,63,136,20,0,1,912,849,849,63
40320.0,11,11,False,48,121,15,0,1,976,928,928,48
40380.0,11,11,False,59,132,12,0,1,1056,997,997,59
40440.0,11,11,False,77,150,14,0,0,1152,1075,1075,77
40500.0,11,11,False,58,131,25,0,2,1232,1174,1174,58
40560.0,11,11,False,51,124,12,0,2,1296,1245,1245,51
40620.0,11,11,False,57,130,15,0,2,1376,1319,1319,57
40680.0,11,11,False,50,123,13,0,2,1448,1398,1398,50
40740.0,11,11,False,65,138,24,8,1,1536,1471,1471,65
40800.0,11,11,False,63,136,25,0,3,1616,1553,1553,63
40860.0,11,11,False,54,127,15,0,1,1696,1642,1642,54
40920.0,11,11,False,48,121,5,0,0,1768,1720,1720,48
40980.0,11,11,False,48,121,18,16,3,1848,1800,1800,48
41040.0,11,11,False,62,135,16,0,1,1936,1874,1874,62
41100.0,11,11,False,54,127,17,0,1,2008,1954,1954,54
41160.0,11,11,False,61,134,10,0,0,2088,2027,2027,61
41220.0,11,11,False,63,136,26,0,0,2168,2105,2105,63
41280.0,11,11,False,66,139,27,0,2,2256,2190,2190,66
41340.0,11,11,False,58,131,6,0,2,2328,2270,2270,58
41400.0,11,11,False,62,135,23,0,2,2408,2346,2346,62
41460.0,11,11,False,55,128,10,0,0,2472,2417,2417,55
41520.0,11,11,False,63,128,34,0,2,2560,2497,2497,63
41580.0,11,11,False,77,142,29,0,1,2656,2579,2579,77
41640.0,11,11,False,69,134,22,0,2,2736,2667,2667,69
41700.0,11,11,False,52,117,9,0,0,2800,2748,2748,52
41760.0,11,11,False,52,117,27,0,1,2880,2828,2828,52
41820.0,11,11,False,57,122,14,0,1,2960,2903,2903,57
41880.0,11,11,False,53,118,24,0,1,3040,2987,2987,53
41940.0,11,11,False,49,114,11,0,1,3104,3055,3055,49
42000.0,11,11,False,68,133,11,0,0,3200,3132,3132,68
42060.0,11,11,False,49,114,31,0,0,3272,3223,3223,49
42120.0,11,11,False,54,119,10,0,1,3352,3298,3298,54
42180.0,11,11,False,40,105,30,0,3,3424,3384,3384,40
42240.0,11,11,False,58,123,13,8,0,3512,3454,3454,58
42300.0,11,11,False,47,112,28,8,0,3584,3537,3537,47
42360.0,11,11,False,82,152,9,11,1,3683,3601,3601,82
42420.0,11,11,False,73,138,9,8,0,3768,3695,3695,73
42480.0,11,11,False,59,124,26,0,2,3840,3781,3781,59
42540.0,11,11,False,66,131,25,0,0,3920,3854,3854,66
42600.0,11,11,False,53,118,25,0,2,3984,3931,3931,53
42660.0,11,11,False,67,132,27,0,3,4072,4005,4005,67
42720.0,11,11,False,59,124,17,0,3,4144,4085,4085,59
42780.0,11,11,False,81,146,15,0,0,4240,4159,4159,81
42840.0,11,11,False,49,114,18,0,0,4304,4255,4255,49
42900.0,11,11,False,59,124,16,0,2,4384,4325,4325,59
42960.0,11,11,False,56,121,10,0,2,4464,4408,4408,56
43020.0,11,11,False,63,128,19,1,4,4544,4481,4481,63
43080.0,11,11,False,49,114,11,0,0,4608,4559,4559,49
43140.0,11,11,False,74,123,22,0,1,4704,4630,4630,74
43200.0,12,12,False,61,62,14,0,5,0,0,0,61
43260.0,12,12,False,107,180,26,0,1,136,35,35,107
43320.0,12,12,False,104,177,54,0,3,216,112,112,104
43380.0,12,12,False,104,178,57,1,0,287,183,183,104
43440.0,12,12,False,120,219,77,0,1,350,230,230,120
43500.0,12,12,False,114,237,82,0,0,398,284,284,114
43560.0,12,12,False,121,272,101,0,1,450,329,329,121
43620.0,12,12,False,133,320,106,0,0,510,377,377,133
43680.0,12,12,False,130,344,104,0,0,563,432,432,131
43740.0,12,12,False,129,344,80,0,3,632,503,503,129
43800.0,12,12,False,112,330,42,1,1,698,586,586,112
43860.0,12,12,False,103,311,52,1,1,782,679,679,103
43920.0,12,12,False,103,302,42,5,0,871,768,768,103
43980.0,12,12,False,111,302,35,1,0,975,864,864,111
44040.0,12,12,False,92,266,43,0,0,1064,972,972,92
44100.0,12,12,False,89,255,35,5,0,1160,1071,1071,89
44160.0,12,12,False,94,246,34,1,1,1254,1160,1160,94
44220.0,12,12,False,86,222,32,0,1,1342,1256,1256,86
44280.0,12,12,False,95,218,44,4,2,1451,1356,1356,95
44340.0,12,12,False,108,220,38,2,2,1558,1450,1450,108
44400.0,12,12,False,90,200,37,0,1,1640,1550,1550,90
44460.0,12,12,False,98,197,33,8,2,1739,1641,1641,98
44520.0,12,12,False,100,187,24,0,3,1831,1731,1731,100
44580.0,12,12,False,84,170,26,1,2,1912,1828,1828,84
44640.0,12,12,False,73,156,29,0,1,1987,1914,1914,73
44700.0,12,12,False,84,159,27,0,1,2091,2007,2007,84
44760.0,12,12,False,71,145,18,8,4,2172,2101,2101,71
44820.0,12,12,False,60,133,12,0,1,2261,2201,2201,60
44880.0,12,12,False,62,135,23,8,1,2349,2287,2287,62
44940.0,12,12,False,62,135,20,0,1,2421,2359,2359,62
45000.0,12,12,False,77,150,15,0,0,2517,2440,2440,77
45060.0,12,12,False,87,160,18,0,4,2613,2526,2526,87
45120.0,12,12,False,69,142,18,0,3,2693,2624,2624,69
45180.0,12,12,False,48,121,17,0,3,2765,2717,2717,48
45240.0,12,12,False,54,127,7,0,0,2845,2791,2791,54
45300.0,12,12,False,61,134,27,8,1,2933,2872,2872,61
45360.0,12,12,False,55,128,13,0,2,3013,2958,2958,55
45420.0,12,12,False,86,159,12,4,0,3125,3039,3039,86
45480.0,12,12,False,63,136,16,0,2,3189,3126,3126,63
45540.0,12,12,False,76,149,12,0,0,3285,3209,3209,76
45600.0,12,12,False,54,127,25,0,2,3357,3303,3303,54
45660.0,12,12,False,55,128,20,0,4,3437,3382,3382,55
45720.0,12,12,False,59,132,10,0,3,3517,3458,3458,59
45780.0,12,12,False,67,140,10,0,2,3605,3538,3538,67
45840.0,12,12,False,66,139,11,0,1,3693,3627,3627,66
45900.0,12,12,False,53,126,6,0,0,3773,3720,3720,53
45960.0,12,12,False,65,138,21,0,2,3869,3804,3804,65
46020.0,12,12,False,66,139,20,8,1,3941,3875,3875,66
46080.0,12,12,False,67,140,5,0,1,4029,3962,3962,67
46140.0,12,12,False,58,131,23,0,1,4109,4051,4051,58
46200.0,12,12,False,80,153,43,8,0,4205,4125,4125,80
46260.0,12,12,False,62,135,13,8,1,4285,4223,4223,62
46320.0,12,12,False,59,132,11,0,0,4357,4298,4298,59
46380.0,12,12,False,60,133,17,8,2,4445,4385,4385,60
46440.0,12,12,False,45,118,27,0,1,4517,4472,4472,45
46500.0,12,12,False,68,141,17,0,1,4613,4545,4545,68
46560.0,12,12,False,81,138,24,0,1,4709,4628,4628,81
46620.0,12,12,False,67,116,17,0,2,4789,4722,4722,67
46680.0,12,12,False,61,110,8,0,0,4869,4808,4808,61
46740.0,12,12,False,66,107,22,0,1,4957,4891,4891,66
46800.0,13,13,False,70,71,23,0,5,0,0,0,70
46860.0,13,13,False,114,192,49,1,1,131,30,30,114
46920.0,13,13,False,110,189,59,0,1,210,101,101,110
46980.0,13,13,False,98,181,40,0,2,286,188,188,98
47040.0,13,13,False,96,171,46,0,2,374,278,278,96
47100.0,13,13,False,75,148,22,0,1,456,381,381,75
47160.0,13,13,False,58,131,9,0,1,536,478,478,58
47220.0,13,13,False,65,138,13,0,2,632,567,567,65
47280.0,13,13,False,67,140,11,0,3,728,661,661,67
47340.0,13,13,False,77,150,36,0,2,816,739,739,77
47400.0,13,13,False,64,137,21,0,0,888,824,824,64
47460.0,13,13,False,62,135,5,0,0,968,906,906,62
47520.0,13,13,False,61,134,27,0,1,1056,995,995,61
47580.0,13,13,False,72,145,6,0,1,1152,1080,1080,72
47640.0,13,13,False,61,134,18,8,2,1240,1179,1179,61
47700.0,13,13,False,41,114,26,0,2,1304,1263,1263,41
47760.0,13,13,False,56,129,26,0,4,1400,1344,1344,56
47820.0,13,13,False,70,143,12,0,0,1488,1418,1418,70
47880.0,13,13,False,63,136,7,0,1,1568,1505,1505,63
47940.0,13,13,False,79,152,38,0,2,1672,1593,1593,79
48000.0,13,13,False,45,118,13,0,4,1736,1691,1691,45
48060.0,13,13,False,57,130,15,0,2,1824,1767,1767,57
48120.0,13,13,False,63,136,23,0,1,1912,1849,1849,63
48180.0,13,13,False,44,117,18,0,4,1984,1940,1940,44
48240.0,13,13,False,69,142,17,0,1,2088,2019,2019,69
48300.0,13,13,False,62,135,24,0,2,2168,2106,2106,62
48360.0,13,13,False,68,141,31,0,1,2264,2196,2196,68
48420.0,13,13,False,60,133,7,0,0,2344,2284,2284,60
48480.0,13,13,False,56,129,23,0,3,2424,2368,2368,56
48540.0,13,13,False,67,140,22,0,2,2512,2445,2445,67
48600.0,13,13,False,60,133,28,8,2,2592,2532,2532,60
48660.0,13,13,False,84,157,30,0,1,2704,2620,2620,84
48720.0,13,13,False,59,132,23,0,2,2784,2725,2725,59
48780.0,13,13,False,64,137,13,0,1,2864,2800,2800,64
48840.0,13,13,False,67,140,27,0,1,2944,2877,2877,67
48900.0,13,13,False,68,141,15,8,1,3032,2964,2964,68
48960.0,13,13,False,52,125,19,0,1,3104,3052,3052,52
49020.0,13,13,False,77,150,29,8,1,3208,3131,3131,77
49080.0,13,13,False,50,123,19,0,2,3280,3230,3230,50
49140.0,13,13,False,72,145,22,0,1,3384,3312,3312,72
49200.0,13,13,False,68,141,19,8,2,3464,3396,3396,68
49260.0,13,13,False,57,130,11,0,3,3536,3479,3479,57
49320.0,13,13,False,64,137,5,0,1,3624,3560,3560,64
49380.0,13,13,False,75,148,33,0,1,3720,3645,3645,75
49440.0,13,13,False,72,145,38,0,2,3808,3736,3736,72
49500.0,13,13,False,58,131,13,8,4,3880,3822,3822,58
49560.0,13,13,False,55,128,15,8,3,3960,3905,3905,55
49620.0,13,13,False,72,145,29,0,1,4064,3992,3992,72
49680.0,13,13,False,58,131,29,0,1,4136,4078,4078,58
49740.0,13,13,False,77,150,32,0,1,4240,4163,4163,77
49800.0,13,13,False,59,132,15,8,0,4312,4253,4253,59
49860.0,13,13,False,59,132,11,0,3,4392,4333,4333,59
49920.0,13,13,False,61,134,5,0,0,4480,4419,4419,61
49980.0,13,13,False,55,128,34,8,1,4560,4505,4505,55
50040.0,13,13,False,72,145,13,0,3,4656,4584,4584,72
50100.0,13,13,False,82,139,16,8,3,4744,4662,4662,82
50160.0,13,13,False,71,128,17,0,1,4832,4761,4761,71
50220.0,13,13,False,64,121,13,0,0,4912,4848,4848,64
50280.0,13,13,False,66,115,29,0,2,5000,4934,4934,66
50340.0,13,13,False,60,101,20,0,2,5080,5020,5020,60
50400.0,14,14,False,68,69,26,8,1,8,0,0,68
50460.0,14,14,False,99,172,47,0,0,144,45,45,99
50520.0,14,14,False,85,158,17,0,0,232,147,147,85
50580.0,14,14,False,70,143,10,0,1,320,250,250,70
50640.0,14,14,False,53,126,12,0,3,392,339,339,53
50700.0,14,14,False,62,135,37,0,1,488,426,426,62
50760.0,14,14,False,89,162,31,0,2,608,519,519,89
50820.0,14,14,False,71,144,18,0,1,680,609,609,71
50880.0,14,14,False,56,129,17,0,1,760,704,704,56
50940.0,14,14,False,66,139,8,0,0,856,790,790,66
51000.0,14,14,False,52,125,22,0,0,936,884,884,52
51060.0,14,14,False,70,143,25,0,1,1040,970,970,70
51120.0,14,14,False,85,158,29,0,0,1136,1051,1051,85
51180.0,14,14,False,59,132,13,0,0,1216,1157,1157,59
51240.0,14,14,False,58,131,22,0,3,1304,1246,1246,58
51300.0,14,14,False,59,132,26,8,2,1392,1333,1333,59
51360.0,14,14,False,66,139,18,0,3,1488,1422,1422,66
51420.0,14,14,False,67,140,18,0,3,1576,1509,1509,67
51480.0,14,14,False,85,158,24,0,3,1680,1595,1595,85
51540.0,14,14,False,63,144,7,0,0,1760,1697,1697,63
51600.0,14,14,False,47,120,8,0,0,1832,1785,1785,47
51660.0,14,14,False,68,141,24,0,3,1944,1876,1876,68
51720.0,14,14,False,70,143,27,0,1,2032,1962,1962,70
51780.0,14,14,False,81,154,23,8,1,2128,2047,2047,81
51840.0,14,14,False,67,140,14,0,3,2208,2141,2141,67
51900.0,14,14,False,71,144,11,0,0,2304,2233,2233,71
51960.0,14,14,False,69,143,9,7,0,2391,2322,2322,69
52020.0,14,14,False,68,141,22,8,0,2480,2412,2412,68
52080.0,14,14,False,70,143,14,0,2,2568,2498,2498,70
52140.0,14,14,False,84,157,14,0,1,2680,2596,2596,84
52200.0,14,14,False,73,147,11,0,2,2759,2686,2686,73
52260.0,14,14,False,76,157,17,16,1,2856,2780,2780,76
52320.0,14,14,False,58,131,30,0,2,2936,2878,2878,58
52380.0,14,14,False,59,132,18,0,0,3024,2965,2965,59
52440.0,14,14,False,66,139,16,0,3,3112,3046,3046,66
52500.0,14,14,False,82,155,18,8,0,3216,3134,3134,82
52560.0,14,14,False,53,126,6,0,1,3288,3235,3235,53
52620.0,14,14,False,66,139,30,0,0,3400,3334,3334,66
52680.0,14,14,False,73,146,29,4,2,3488,3415,3415,73
52740.0,14,14,False,58,131,18,0,2,3552,3494,3494,58
52800.0,14,14,False,76,149,20,0,1,3656,3580,3580,76
52860.0,14,14,False,74,147,30,0,3,3752,3678,3678,74
52920.0,14,14,False,88,161,38,8,4,3856,3768,3768,88
52980.0,14,14,False,71,144,30,0,3,3928,3857,3857,71
53040.0,14,14,False,67,140,18,0,2,4016,3949,3949,67
53100.0,14,14,False,69,142,17,0,1,4104,4035,4035,69
53160.0,14,14,False,70,143,19,0,2,4200,4130,4130,70
53220.0,14,14,False,67,140,14,0,4,4296,4229,4229,67
53280.0,14,14,False,68,141,16,0,3,4384,4316,4316,68
53340.0,14,14,False,68,141,12,0,2,4472,4404,4404,68
53400.0,14,14,False,62,135,17,0,1,4560,4498,4498,62
53460.0,14,14,False,60,133,10,0,1,4640,4580,4580,60
53520.0,14,14,False,73,146,11,0,2,4744,4671,4671,73
53580.0,14,14,False,67,140,4,0,2,4840,4773,4773,67
53640.0,14,14,False,67,140,34,0,1,4928,4861,4861,67
53700.0,14,14,False,64,129,23,8,2,5016,4952,4952,64
53760.0,14,14,False,57,122,12,0,2,5096,5039,5039,57
53820.0,14,14,False,87,145,15,3,2,5207,5120,5120,87
53880.0,14,14,False,87,128,20,0,2,5304,5217,5217,87
53940.0,14,14,False,59,100,12,0,1,5376,5317,5317,59
54000.0,15,15,False,59,60,4,0,0,0,0,0,59
54060.0,15,15,False,102,175,28,0,2,144,42,42,102
54120.0,15,15,False,78,151,20,0,2,232,154,154,78
54180.0,15,15,False,61,134,11,0,0,320,259,259,61
54240.0,15,15,False,90,163,17,8,1,440,350,350,90
54300.0,15,15,False,74,147,19,0,1,528,454,454,74
54360.0,15,15,False,85,158,25,0,2,632,547,547,85
54420.0,15,15,False,74,155,16,0,4,720,646,646,74
54480.0,15,15,False,88,161,36,0,3,832,744,744,88
54540.0,15,15,False,72,145,34,0,1,920,848,848,72
